@relation 'autoGeneratedARFF-weka.filters.unsupervised.attribute.Remove-R2,4-9,11,13-14,16,18-19,21,23-27,30-36,39-47'

@attribute bodydearword.feature numeric
@attribute bodyhtml.feature numeric
@attribute bodysuspensionword.feature numeric
@attribute externalsabinary.feature numeric
@attribute scriptonclick.feature numeric
@attribute scriptstatuschange.feature numeric
@attribute sendnumwords.feature numeric
@attribute subjectbankword.feature numeric
@attribute subjectrichness.feature numeric
@attribute subjectverifyword.feature numeric
@attribute urlnumip.feature numeric
@attribute urlnumlink.feature numeric
@attribute class {ham,phish}

@data
0,0,0,0,0,0,3,0,0.169492,0,0,0,ham
0,0,0,0,0,0,3,0,0.2,0,0,0,ham
0,0,0,0,0,0,3,0,0.169492,0,0,0,ham
0,1,0,0,0,0,0,0,0.185185,0,0,65,ham
0,0,0,0,0,0,3,0,0.217391,0,0,0,ham
0,0,0,0,0,0,0,0,0.162791,0,0,0,ham
0,0,0,0,0,0,3,0,0.166667,0,0,0,ham
0,0,0,0,0,0,0,1,0.162162,0,0,0,ham
0,0,0,0,0,0,3,0,0.176471,0,0,0,ham
0,1,0,0,0,0,5,0,0.227273,0,0,3,ham
0,0,0,0,0,0,3,0,0.217391,0,0,0,ham
0,0,0,0,0,0,0,0,0.08,0,0,0,ham
0,0,0,0,0,0,0,0,0.16129,0,0,0,ham
0,0,0,0,0,0,3,0,0.227273,0,0,0,ham
0,0,0,0,0,0,3,0,0.217391,0,0,0,ham
1,0,0,0,0,0,0,0,0.142857,0,0,0,ham
0,0,0,0,0,0,0,0,0.138889,0,0,0,ham
0,0,0,0,0,0,0,0,0.148148,0,0,0,ham
0,0,0,0,0,0,3,0,0.217391,0,0,0,ham
0,0,0,0,0,0,0,0,0.181818,0,0,0,ham
0,0,0,0,0,0,0,0,0.210526,0,0,0,ham
0,0,0,0,0,0,3,0,0.217391,0,0,0,ham
0,0,0,0,0,0,0,0,0.096774,0,0,0,ham
0,1,0,0,0,0,0,0,0.2,0,0,35,ham
0,0,0,0,0,0,3,0,0.212121,0,0,0,ham
0,0,0,0,0,0,3,0,0.230769,0,0,0,ham
1,0,0,1,0,0,0,0,0.233333,0,0,0,ham
0,0,0,0,0,0,0,0,0.135135,0,0,0,ham
0,1,0,0,0,0,0,0,0.2,0,0,54,ham
0,0,0,0,0,0,3,0,0.230769,0,0,0,ham
0,0,0,0,0,0,0,0,0.169811,0,0,0,ham
0,0,0,0,0,0,0,0,0.2,0,0,0,ham
0,0,0,0,0,0,0,0,0.111111,0,0,0,ham
0,0,0,0,0,0,3,0,0.230769,0,0,0,ham
0,0,0,0,0,0,0,0,0.15,0,0,0,ham
0,1,0,0,0,0,0,0,0.1875,0,0,20,ham
0,0,0,0,0,0,3,0,0.189189,0,0,0,ham
0,0,0,0,0,0,3,0,0.227273,0,0,0,ham
1,1,0,1,0,0,0,0,0.209302,0,0,57,ham
0,0,0,0,0,0,3,0,0.230769,0,0,0,ham
0,0,0,0,0,0,0,0,0.2,0,0,0,ham
0,0,0,0,0,0,3,0,0.162791,0,0,0,ham
0,0,0,0,0,0,3,0,0.189189,0,0,0,ham
0,0,0,0,0,0,3,0,0.222222,0,0,0,ham
0,0,0,0,0,0,3,0,0.315789,0,0,0,ham
0,0,0,0,0,0,0,0,0.147059,0,0,0,ham
1,0,0,1,0,0,0,0,0.214286,0,0,0,ham
0,0,0,0,0,0,3,0,0.230769,0,0,0,ham
0,1,0,1,0,0,4,0,0.173913,0,0,58,ham
0,0,0,0,0,0,3,0,0.189189,0,0,0,ham
0,1,0,0,0,0,0,0,0.357143,0,0,17,ham
0,0,0,0,0,0,0,0,0.175,0,0,0,ham
0,0,0,0,0,0,3,0,0.208333,0,0,0,ham
0,0,0,0,0,0,3,0,0.166667,0,1,0,ham
0,1,0,0,0,0,0,0,0.217391,0,1,24,ham
0,1,0,0,0,0,0,0,0.352941,0,0,17,ham
0,0,0,0,0,0,3,0,0.230769,0,0,0,ham
0,0,0,0,0,0,3,0,0.235294,0,0,0,ham
0,0,0,0,0,0,0,0,0.222222,0,0,0,ham
0,1,0,0,0,0,0,0,0.352941,0,0,17,ham
0,0,0,0,0,0,3,0,0.230769,0,0,0,ham
0,0,0,0,0,0,3,0,0.215686,0,0,0,ham
1,0,0,0,0,0,0,0,0.176471,0,0,0,ham
0,0,0,0,0,0,0,0,0.150943,0,0,0,ham
0,0,0,0,0,0,3,0,0.230769,0,0,0,ham
0,0,0,0,0,0,0,0,0.181818,0,0,0,ham
0,0,0,0,0,0,0,0,0.185185,0,0,0,ham
0,0,0,0,0,0,0,0,0.166667,0,0,0,ham
1,1,0,0,0,0,4,0,0.25,0,0,44,ham
0,0,0,0,0,0,3,0,0.230769,0,0,0,ham
0,0,0,0,0,0,0,0,0.137931,0,0,0,ham
0,0,0,0,0,0,3,0,0.215686,0,0,0,ham
0,0,0,0,0,0,0,0,0.185185,0,0,0,ham
0,0,0,0,0,0,0,0,0.148148,0,0,0,ham
0,0,0,0,0,0,3,0,0.215686,0,0,0,ham
0,0,0,0,0,0,3,0,0,0,0,0,ham
0,0,0,0,0,0,0,0,0.15625,0,0,0,ham
0,0,0,0,0,0,3,0,0.230769,0,0,0,ham
0,1,0,0,0,0,0,0,0.352941,0,0,17,ham
0,0,0,0,0,0,3,0,0.230769,0,0,0,ham
0,0,0,0,0,0,0,0,0.157895,0,0,0,ham
0,0,0,0,0,0,0,0,0.166667,0,0,0,ham
0,0,0,0,0,0,0,0,0.181818,0,0,0,ham
0,0,0,0,0,0,0,0,0.108108,0,0,0,ham
0,0,0,0,0,0,3,0,0.18,0,0,0,ham
0,0,0,0,0,0,0,0,0.147059,0,0,0,ham
0,0,0,0,0,0,3,0,0.117647,0,0,0,ham
0,1,0,0,0,0,4,0,0.230769,0,0,45,ham
0,0,0,0,0,0,0,0,0.212766,0,0,0,ham
0,0,0,0,0,0,3,0,0.15,0,0,0,ham
0,1,0,0,0,0,4,0,0.25,0,0,49,ham
0,0,0,0,0,0,0,0,0.142857,0,0,0,ham
0,0,0,0,0,0,0,0,0.160714,0,0,0,ham
0,0,0,0,0,0,3,0,0.15,0,0,0,ham
0,0,0,0,0,0,3,0,0.15,0,0,0,ham
0,0,0,0,0,0,0,0,0.166667,0,0,0,ham
0,0,0,0,0,0,0,0,0.209302,0,0,0,ham
0,0,0,0,0,0,0,0,0.129032,0,0,0,ham
0,0,0,0,0,0,4,0,0.175,0,0,0,ham
0,0,0,0,0,0,3,0,0.15,0,0,0,ham
0,0,0,0,0,0,3,0,0.190476,0,0,0,ham
0,0,0,0,0,0,0,0,0.146341,0,0,0,ham
0,0,0,0,0,0,0,0,0.151515,0,0,0,ham
0,0,0,0,0,0,0,0,0.233333,0,0,0,ham
0,0,0,0,0,0,3,0,0.190476,0,0,0,ham
0,0,0,0,0,0,0,0,0.185185,0,0,0,ham
0,0,0,0,0,0,0,0,0.244444,0,0,0,ham
0,0,0,0,0,0,3,0,0.217391,0,0,0,ham
0,0,0,0,0,0,5,0,0.26087,0,0,0,ham
0,0,0,0,0,0,3,0,0.190476,0,0,0,ham
0,0,0,0,0,0,0,0,0.235294,0,0,0,ham
0,0,0,0,0,0,0,0,0.156863,0,0,0,ham
0,0,0,0,0,0,3,0,0.208333,0,0,0,ham
0,0,0,0,0,0,0,0,0.154762,0,0,0,ham
0,0,0,0,0,0,0,0,0.166667,0,0,0,ham
0,0,0,0,0,0,3,0,0.208333,0,0,0,ham
0,0,0,0,0,0,0,0,0.216216,0,1,0,ham
0,0,0,0,0,0,4,0,0.214286,0,0,0,ham
0,0,0,0,0,0,3,0,0.18,0,0,0,ham
0,0,0,0,0,0,0,0,0.241379,0,0,0,ham
0,0,0,0,0,0,3,0,0.204545,0,0,0,ham
0,0,0,0,0,0,3,0,0.15,0,0,0,ham
0,0,0,0,0,0,0,0,0.217391,0,0,0,ham
0,0,0,0,0,0,3,0,0.190476,0,0,0,ham
0,0,0,0,0,0,0,0,0.222222,0,0,9,ham
0,0,0,0,0,0,3,0,0.204545,0,0,0,ham
0,0,0,0,0,0,3,0,0.222222,0,0,0,ham
0,1,0,1,0,0,4,0,0.111111,0,0,90,ham
0,0,0,0,0,0,3,0,0.111111,0,0,0,ham
0,0,0,0,0,0,3,0,0.189189,0,0,0,ham
0,0,0,0,0,0,3,0,0.215686,0,0,0,ham
0,0,0,0,0,0,0,0,0.203125,0,0,0,ham
0,0,0,0,0,0,0,0,0.2,0,0,8,ham
0,0,0,0,0,0,3,0,0.190476,0,0,0,ham
0,0,0,0,0,0,0,0,0.25,0,0,6,ham
0,0,0,0,0,0,0,0,0.142857,0,0,0,ham
0,0,0,0,0,0,0,0,0.185185,0,0,0,ham
0,0,0,0,0,0,3,0,0.173913,0,0,0,ham
0,1,0,0,0,0,0,0,0.122449,0,0,12,ham
0,0,0,0,0,0,0,0,0.2,0,0,0,ham
0,0,0,0,0,0,3,0,0.173913,0,0,0,ham
1,1,0,0,0,0,0,0,0.205882,0,0,14,ham
0,1,0,0,0,0,0,0,0.2,0,0,67,ham
0,0,0,0,0,0,3,0,0.25,0,0,0,ham
0,0,0,0,0,0,3,0,0.208333,0,0,0,ham
0,0,0,0,0,0,3,0,0.208333,0,0,0,ham
0,1,0,0,0,0,0,0,0.196078,0,0,0,ham
0,0,0,0,0,0,3,0,0.190476,0,0,0,ham
0,0,0,0,0,0,3,0,0.259259,0,0,0,ham
0,0,0,0,0,0,0,0,0.107143,0,0,0,ham
0,0,0,0,0,0,3,0,0.173913,0,0,0,ham
0,1,0,1,0,0,0,0,0.228571,0,0,7,ham
0,0,0,0,0,0,3,0,0.166667,0,0,0,ham
0,0,0,0,0,0,3,0,0.235294,0,0,0,ham
0,0,0,0,0,0,3,0,0.25,0,0,0,ham
0,0,0,1,0,0,0,0,0.145833,0,16,55,ham
0,0,0,0,0,0,3,0,0.222222,0,0,0,ham
0,0,0,0,0,0,3,0,0.222222,0,0,0,ham
0,0,0,0,0,0,3,0,0.148148,0,0,0,ham
0,1,0,0,0,0,0,0,0.175439,0,0,4,ham
1,1,0,0,0,0,0,0,0.177215,0,0,40,ham
0,0,0,0,0,0,3,0,0.210526,0,0,0,ham
0,0,0,0,0,0,3,0,0.166667,0,0,0,ham
0,0,0,0,0,0,3,0,0.176471,0,0,0,ham
0,0,0,0,0,0,3,0,0.2,0,0,0,ham
1,0,0,0,0,0,0,0,0.292683,0,0,0,ham
0,0,0,0,0,0,0,0,0.108108,0,0,0,ham
0,0,0,0,0,0,3,0,0.208333,0,0,0,ham
0,0,0,0,0,0,3,0,0.211538,0,0,0,ham
0,0,0,0,0,0,3,0,0.218182,0,0,0,ham
0,1,0,0,0,0,0,0,0.363636,0,0,4,ham
0,0,0,0,0,0,3,0,0.166667,0,0,0,ham
0,0,0,0,0,0,4,0,0.1875,0,0,0,ham
0,0,0,0,0,0,3,0,0.259259,0,0,0,ham
0,0,0,0,0,0,3,0,0.222222,0,0,0,ham
0,0,0,0,0,0,3,0,0.181818,0,0,0,ham
0,0,0,0,0,0,3,0,0.218182,0,0,0,ham
1,0,0,0,0,0,0,0,0.166667,0,2,0,ham
0,1,0,0,0,0,4,0,0.166667,0,0,0,ham
0,0,0,0,0,0,3,0,0.194444,0,0,0,ham
0,0,0,0,0,0,3,0,0.173913,0,0,0,ham
0,0,0,0,0,0,4,0,0.179487,0,0,0,ham
0,0,0,0,0,0,3,0,0.218182,0,0,0,ham
0,0,0,0,0,0,3,0,0.2,0,0,0,ham
0,1,0,0,0,0,0,0,0.16092,0,0,19,ham
0,0,0,0,0,0,3,0,0.236364,0,0,0,ham
0,0,0,0,0,0,3,0,0.208333,0,0,0,ham
0,0,0,0,0,0,3,0,0.22,0,0,0,ham
0,0,0,0,0,0,0,0,0.188679,0,0,0,ham
0,0,0,0,0,0,3,0,0.205128,0,0,0,ham
0,0,0,0,0,0,3,0,0.25,0,0,0,ham
0,1,0,0,0,0,0,0,0.128205,0,0,36,ham
0,0,0,0,0,0,3,0,0.205128,0,0,0,ham
0,0,0,0,0,0,3,0,0.25,0,0,0,ham
0,0,0,0,0,0,0,0,0.108108,0,0,0,ham
0,0,0,0,0,0,3,0,0.16,0,0,0,ham
0,0,0,0,0,0,3,0,0.192308,0,0,0,ham
0,0,0,0,0,0,3,0,0.192308,0,0,0,ham
0,0,0,0,0,0,0,0,0.259259,0,0,0,ham
0,0,0,0,0,0,4,0,0.142857,0,0,0,ham
0,0,0,0,0,0,3,0,0.25,0,0,0,ham
0,0,0,0,0,0,3,0,0.210526,0,0,0,ham
0,0,0,0,0,0,3,0,0.222222,0,0,0,ham
0,0,0,0,0,0,3,0,0.259259,0,0,0,ham
0,0,0,0,0,0,0,0,0.2,0,0,0,ham
0,0,0,0,0,0,3,0,0.25,0,0,0,ham
0,0,0,0,0,0,3,0,0.222222,0,0,0,ham
0,0,0,0,0,0,0,0,0.25,0,0,0,ham
0,0,0,0,0,0,0,0,0.136364,0,0,0,ham
0,0,0,0,0,0,3,0,0.210526,0,0,0,ham
0,0,0,0,0,0,3,0,0.25,0,0,0,ham
0,0,0,0,0,0,3,0,0.205128,0,0,0,ham
0,0,0,0,0,0,3,0,0.259259,0,0,0,ham
0,1,0,1,0,0,0,0,0.185185,0,0,44,ham
0,0,0,0,0,0,3,0,0.205882,0,0,0,ham
0,0,0,0,0,0,3,0,0.166667,0,0,0,ham
1,1,0,0,0,0,3,0,0.166667,0,0,2,ham
0,0,0,0,0,0,4,0,0.2,0,0,0,ham
0,1,0,0,0,0,4,0,0.190476,0,0,53,ham
0,0,0,0,0,0,3,0,0.25,0,0,0,ham
0,1,0,1,0,0,3,0,0.192308,0,0,30,ham
0,0,0,0,0,0,3,0,0.185185,0,0,0,ham
0,0,0,0,0,0,4,0,0.208333,0,0,0,ham
0,0,0,0,0,0,0,0,0.148936,0,0,0,ham
0,0,0,0,0,0,3,0,0.25,0,0,0,ham
0,0,0,0,0,0,3,0,0.14,0,0,0,ham
0,1,0,0,0,0,4,0,0.243243,0,0,53,ham
0,0,0,0,0,0,0,0,0.142857,0,0,0,ham
0,0,0,0,0,0,3,0,0.25,0,0,0,ham
0,0,0,0,0,0,3,0,0.266667,0,0,0,ham
0,0,0,0,0,0,0,0,0.243902,0,0,0,ham
0,0,0,0,0,0,0,0,0.185185,0,0,0,ham
0,0,0,0,0,0,3,0,0.107692,0,0,0,ham
0,0,0,0,0,0,0,0,0.136364,0,0,0,ham
0,0,0,0,0,0,3,0,0.170732,0,0,0,ham
1,0,0,1,0,0,0,0,0.166667,0,15,0,ham
0,0,0,0,0,0,0,0,0.166667,0,0,0,ham
0,0,0,0,0,0,3,0,0.157895,0,0,0,ham
1,0,0,0,0,0,0,0,0.173913,0,0,0,ham
0,0,0,0,0,0,0,0,0.142857,0,0,0,ham
0,0,0,0,0,0,3,0,0.170732,0,0,0,ham
0,0,0,0,0,0,3,0,0.190476,0,0,0,ham
0,0,0,0,0,0,4,0,0.2,0,0,0,ham
0,0,0,0,0,0,0,0,0.2,0,0,0,ham
0,0,0,0,0,0,3,0,0.190476,0,0,0,ham
0,0,0,0,0,0,4,0,0.166667,0,0,0,ham
0,0,0,0,0,0,0,0,0.181818,0,0,0,ham
0,0,0,0,0,0,4,0,0.241379,0,0,0,ham
0,0,0,0,0,0,0,0,0.15,0,0,0,ham
0,0,0,0,0,0,3,0,0.208333,0,0,0,ham
1,1,0,1,0,0,0,0,0.176471,0,0,3,ham
0,0,0,0,0,0,0,0,0.105263,0,0,0,ham
0,0,0,0,0,0,3,0,0.190476,0,0,0,ham
0,0,0,0,0,0,3,0,0.172414,0,0,0,ham
0,0,0,0,0,0,0,0,0.205882,0,0,0,ham
0,0,0,0,0,0,0,0,0.171429,0,0,0,ham
0,0,0,0,0,0,3,0,0.208333,0,0,0,ham
0,0,0,0,0,0,3,0,0.22,0,0,0,ham
0,0,0,0,0,0,0,0,0.173913,0,0,0,ham
0,0,0,0,0,0,0,0,0.272727,0,0,0,ham
0,0,0,0,0,0,3,0,0.157895,0,0,0,ham
0,0,0,0,0,0,3,0,0.208333,0,0,0,ham
0,0,0,0,0,0,3,0,0.1875,0,0,0,ham
0,0,0,0,0,0,0,0,0.147059,0,0,0,ham
0,0,0,0,0,0,0,0,0.2,0,0,0,ham
0,0,0,0,0,0,0,0,0.189655,0,0,0,ham
0,0,0,0,0,0,0,0,0.173913,0,0,0,ham
0,0,0,0,0,0,3,0,0.173913,0,0,0,ham
0,0,0,0,0,0,3,0,0.214286,0,0,0,ham
0,0,0,0,0,0,0,0,0.195122,0,0,0,ham
0,1,0,0,0,0,0,0,0.179487,0,0,0,ham
0,0,0,0,0,0,3,0,0.25,0,0,0,ham
0,0,0,0,0,0,0,0,0.166667,0,0,0,ham
0,0,0,0,0,0,4,0,0.186441,0,0,0,ham
0,0,0,0,0,0,0,0,0.172414,0,0,0,ham
0,0,0,0,0,0,3,0,0.1875,0,0,0,ham
1,1,0,0,0,0,0,0,0.181818,0,0,12,ham
0,0,0,0,0,0,0,0,0.1875,0,0,0,ham
0,1,0,0,0,0,0,0,0.222222,0,0,50,ham
0,0,0,0,0,0,3,0,0.22,0,0,0,ham
0,0,0,0,0,0,3,0,0.266667,0,0,0,ham
0,0,0,0,0,0,0,0,0.148148,0,0,0,ham
0,0,0,0,0,0,0,0,0.2,0,0,0,ham
0,0,0,0,0,0,3,0,0.222222,0,0,0,ham
0,0,0,0,0,0,0,0,0.195122,0,0,0,ham
1,1,0,1,0,0,0,0,0.163636,0,0,4,ham
0,0,0,0,0,0,3,0,0.142857,0,0,0,ham
0,0,0,0,0,0,0,0,0.195122,0,0,0,ham
0,0,0,0,0,0,0,0,0.178571,0,0,39,ham
0,0,0,0,0,0,0,0,0.171429,0,0,0,ham
0,0,0,0,0,0,3,0,0.166667,0,0,0,ham
0,0,0,0,0,0,0,0,0.142857,0,0,0,ham
0,0,0,0,0,0,3,0,0.214286,0,0,0,ham
0,0,0,0,0,0,3,0,0.24,0,0,0,ham
0,0,0,0,0,0,0,0,0.2,0,0,0,ham
0,0,0,0,0,0,3,0,0.181818,0,0,0,ham
0,0,0,0,0,0,3,0,0.166667,0,0,0,ham
1,1,0,0,0,0,0,0,0.171429,0,0,9,ham
0,0,0,0,0,0,3,0,0.185185,0,0,0,ham
0,1,0,0,0,0,3,0,0.189189,0,0,37,ham
0,0,0,0,0,0,3,0,0.212766,0,0,0,ham
0,0,0,0,0,0,3,0,0.212766,0,0,0,ham
0,0,0,0,0,0,3,0,0.2,0,0,0,ham
0,0,0,0,0,0,3,0,0.166667,0,0,0,ham
0,0,0,0,0,0,3,0,0.2,0,0,0,ham
0,0,0,0,0,0,3,0,0.166667,0,0,0,ham
0,0,0,0,0,0,3,0,0.153846,0,0,0,ham
0,0,0,0,0,0,3,0,0.172414,0,0,0,ham
0,0,0,0,0,0,3,0,0.190476,0,0,0,ham
0,0,0,0,0,0,3,0,0.172414,0,0,0,ham
0,0,0,0,0,0,3,0,0.178571,0,0,0,ham
0,0,0,0,0,0,3,0,0.172414,0,0,0,ham
0,0,0,0,0,0,0,0,0.20339,0,0,0,ham
0,0,0,0,0,0,3,0,0.172414,0,0,0,ham
0,0,0,0,0,0,3,0,0.208333,0,0,0,ham
0,0,0,0,0,0,3,0,0.25,0,0,0,ham
0,0,0,0,0,0,3,0,0.208333,0,0,0,ham
0,0,0,0,0,0,3,0,0.157895,0,0,0,ham
0,0,0,0,0,0,3,0,0.25,0,0,0,ham
0,0,0,0,0,0,3,0,0.25,0,0,0,ham
0,0,0,0,0,0,3,0,0.142857,0,0,0,ham
0,0,0,0,0,0,3,0,0.130435,0,0,0,ham
0,0,0,0,0,0,3,0,0.130435,0,0,0,ham
0,0,0,0,0,0,3,0,0.209302,0,0,0,ham
0,0,0,0,0,0,3,0,0.153846,0,0,0,ham
0,0,0,0,0,0,3,0,0.208333,0,0,0,ham
0,0,0,0,0,0,3,0,0.217391,0,0,0,ham
0,0,0,0,0,0,3,0,0.217391,0,0,0,ham
0,0,0,0,0,0,3,0,0.153846,0,0,0,ham
0,0,0,0,0,0,3,0,0.217391,0,0,0,ham
0,0,0,0,0,0,3,0,0.189189,0,0,0,ham
0,0,0,0,0,0,3,0,0.217391,0,0,0,ham
0,0,0,0,0,0,3,0,0.228571,0,0,0,ham
0,0,0,0,0,0,3,0,0.162162,0,0,0,ham
0,0,0,0,0,0,3,0,0.142857,0,0,0,ham
0,0,0,0,0,0,3,0,0.162162,0,0,0,ham
0,0,0,0,0,0,3,0,0.179487,0,0,0,ham
0,0,0,0,0,0,3,0,0.217391,0,0,0,ham
0,0,0,0,0,0,3,0,0.190476,0,0,0,ham
0,0,0,0,0,0,3,0,0.162162,0,0,0,ham
0,0,0,0,0,0,3,0,0.190476,0,0,0,ham
0,0,0,0,0,0,3,0,0.217391,0,0,0,ham
0,0,0,0,0,0,3,0,0.163265,0,0,0,ham
0,0,0,0,0,0,3,0,0.181818,0,0,0,ham
0,0,0,0,0,0,3,0,0.217391,0,0,0,ham
0,0,0,0,0,0,3,0,0.217391,0,0,0,ham
0,0,0,0,0,0,3,0,0.235294,0,0,0,ham
0,0,0,0,0,0,3,0,0.222222,0,0,0,ham
0,0,0,0,0,0,3,0,0.163265,0,0,0,ham
0,0,0,0,0,0,4,0,0.241379,0,0,0,ham
0,0,0,0,0,0,3,0,0.25,0,0,0,ham
0,0,0,0,0,0,4,0,0.181818,0,0,0,ham
0,0,0,0,0,0,3,0,0.25,0,0,0,ham
0,0,0,0,0,0,4,0,0.24,0,0,0,ham
0,0,0,0,0,0,3,0,0.217391,0,0,0,ham
0,0,0,0,0,0,4,0,0.228571,0,0,0,ham
0,0,0,0,0,0,3,0,0.185185,0,0,0,ham
0,0,0,0,0,0,3,0,0.1875,0,0,0,ham
0,0,0,0,0,0,4,0,0.241379,0,0,0,ham
0,0,0,0,0,0,3,0,0.1875,0,0,0,ham
0,0,0,0,0,0,4,0,0.2,0,0,0,ham
0,0,0,0,0,0,3,0,0.1875,0,0,0,ham
0,0,0,0,0,0,4,0,0.190476,0,0,0,ham
0,0,0,0,0,0,4,0,0.214286,0,0,0,ham
0,0,0,0,0,0,3,0,0.1875,0,0,0,ham
0,0,0,0,0,0,3,0,0.272727,0,0,0,ham
0,0,0,0,0,0,4,0,0.363636,0,0,0,ham
0,0,0,0,0,0,3,0,0.1875,0,0,0,ham
0,0,0,0,0,0,4,0,0.363636,0,0,0,ham
0,0,0,0,0,0,3,0,0.1875,0,0,0,ham
0,0,0,0,0,0,4,0,0.228571,0,0,0,ham
0,0,0,0,0,0,4,0,0.241379,0,0,0,ham
0,0,0,0,0,0,3,0,0.172414,0,0,0,ham
0,0,0,0,0,0,3,0,0.15,0,0,0,ham
0,0,0,0,0,0,4,0,0.241379,0,0,0,ham
0,0,0,0,0,0,4,0,0.228571,0,0,0,ham
0,0,0,0,0,0,3,0,0.1875,0,0,0,ham
0,0,0,0,0,0,3,0,0.1875,0,0,0,ham
0,0,0,0,0,0,4,0,0.241379,0,0,0,ham
0,0,0,0,0,0,3,0,0.1875,0,0,0,ham
0,0,0,0,0,0,4,0,0.179487,0,0,0,ham
0,0,0,0,0,0,3,0,0.1875,0,0,0,ham
0,0,0,0,0,0,4,0,0.179487,0,0,0,ham
0,0,0,0,0,0,3,0,0.1875,0,0,0,ham
0,0,0,0,0,0,4,0,0.179487,0,0,0,ham
0,0,0,0,0,0,0,0,0.108108,0,0,0,ham
0,0,0,0,0,0,3,0,0.217391,0,0,0,ham
0,0,0,0,0,0,3,0,0.181818,0,0,0,ham
0,0,0,0,0,0,0,0,0.2,0,0,0,ham
0,0,0,0,0,0,0,0,0.152174,0,0,0,ham
0,0,0,0,0,0,3,0,0.1875,0,0,0,ham
0,0,0,0,0,0,3,0,0.176471,0,0,0,ham
0,0,0,0,0,0,3,0,0.204545,0,0,0,ham
0,0,0,0,0,0,3,0,0.204545,0,0,0,ham
0,0,0,0,0,0,3,0,0.16129,0,0,0,ham
0,0,0,0,0,0,3,0,0.15,0,0,0,ham
0,0,0,0,0,0,3,0,0.294118,0,0,0,ham
0,0,0,0,0,0,3,0,0.294118,0,0,0,ham
0,0,0,0,0,0,3,0,0.220588,0,0,0,ham
0,0,0,0,0,0,3,0,0.173913,0,0,0,ham
0,0,0,0,0,0,3,0,0.207547,0,0,0,ham
0,0,0,0,0,0,3,0,0.157895,0,0,0,ham
0,0,0,0,0,0,3,0,0.225352,0,0,0,ham
0,0,0,0,0,0,3,0,0.1875,0,0,0,ham
0,0,0,0,0,0,3,0,0.175439,0,0,0,ham
0,0,0,0,0,0,3,0,0.193548,0,0,0,ham
0,0,0,0,0,0,3,0,0.1875,0,0,0,ham
0,0,0,0,0,0,3,0,0.181818,0,0,0,ham
0,0,0,0,0,0,3,0,0.181818,0,0,0,ham
0,0,0,0,0,0,3,0,0.222222,0,0,0,ham
0,0,0,0,0,0,3,0,0.181818,0,0,0,ham
0,0,0,0,0,0,3,0,0.1875,0,0,0,ham
0,0,0,0,0,0,3,0,0.205882,0,0,0,ham
0,0,0,0,0,0,3,0,0.181818,0,0,0,ham
0,0,0,0,0,0,3,0,0.083333,0,0,0,ham
0,0,0,0,0,0,3,0,0.173913,0,0,0,ham
0,0,0,0,0,0,3,0,0.204545,0,0,0,ham
0,0,0,0,0,0,3,0,0.111111,0,0,0,ham
0,0,0,0,0,0,3,0,0.1875,0,0,0,ham
0,0,0,0,0,0,3,0,0.173913,0,0,0,ham
0,0,0,0,0,0,3,0,0.207547,0,0,0,ham
0,0,0,0,0,0,3,0,0.204545,0,0,0,ham
0,0,0,0,0,0,3,0,0.181818,0,0,0,ham
0,0,0,0,0,0,3,0,0.25,0,0,0,ham
0,0,0,0,0,0,3,0,0.173913,0,0,0,ham
0,0,0,0,0,0,3,0,0.26087,0,0,0,ham
0,0,0,0,0,0,3,0,0.2,0,0,0,ham
0,0,0,0,0,0,3,0,0.204545,0,0,0,ham
0,0,0,0,0,0,3,0,0.2,0,0,0,ham
0,0,0,0,0,0,3,0,0.204545,0,0,0,ham
0,0,0,0,0,0,3,0,0.176471,0,0,0,ham
0,0,0,0,0,0,3,0,0.181818,0,0,0,ham
0,0,0,0,0,0,3,0,0.26087,0,0,0,ham
0,0,0,0,0,0,3,0,0.241379,0,0,0,ham
0,0,0,0,0,0,3,0,0.181818,0,0,0,ham
0,0,0,0,0,0,3,0,0.181818,0,0,0,ham
0,0,0,0,0,0,3,0,0.241379,0,0,0,ham
0,0,0,0,0,0,3,0,0.241379,0,0,0,ham
0,0,0,0,0,0,3,0,0.173913,0,0,0,ham
0,0,0,0,0,0,3,0,0.205882,0,0,0,ham
0,0,0,0,0,0,3,0,0.173913,0,0,0,ham
0,0,0,0,0,0,3,0,0.235294,0,0,0,ham
0,0,0,0,0,0,3,0,0.205882,0,0,0,ham
0,0,0,0,0,0,3,0,0.241379,0,0,0,ham
0,0,0,0,0,0,3,0,0.181818,0,0,0,ham
0,0,0,0,0,0,3,0,0.192308,0,0,0,ham
0,0,0,0,0,0,3,0,0.192308,0,0,0,ham
0,0,0,0,0,0,3,0,0.192308,0,0,0,ham
0,0,0,0,0,0,3,0,0.294118,0,0,0,ham
0,0,0,0,0,0,3,0,0.192308,0,0,0,ham
0,0,0,0,0,0,3,0,0.145455,0,0,1,ham
0,0,0,0,0,0,3,0,0.192308,0,0,0,ham
0,0,0,0,0,0,3,0,0.133333,0,0,0,ham
0,0,0,0,0,0,3,0,0.214286,0,0,0,ham
0,0,0,0,0,0,3,0,0.125,0,0,0,ham
0,0,0,0,0,0,3,0,0.4,0,0,0,ham
0,0,0,0,0,0,3,0,0.16129,0,0,0,ham
0,0,0,0,0,0,3,0,0.176471,0,0,0,ham
0,0,0,0,0,0,3,0,0.076923,0,0,0,ham
